strain1	strain2	angle_difference
140610	140037	0.125317911423
140610	140156	0.124013960771
140610	140607	0.0774436188067
140610	140660	0.131913662007
140610	140605	0.121537097269
140610	140451	0.105694723132
140610	140884	0.0940942939509
140610	140888	0.204294591038
140610	140339	0.0347796514497
140610	140095	0.0492795980815
140610	140500	0.161093763573
140610	140502	0.0577393385187
140610	140763	0.170875882231
140610	140099	0.103121403066
140610	140437	0.0451218347338
140610	140452	0.124948043155
140610	140707	0.0913586208479
140610	140982	0.110806963799
140610	140983	0.0776415364959
140610	140193	0.100925762084
140610	140054	0.221817192776
140610	140547	0.0779954967504
140369	140861	0.11587079979
140369	140382	0.0708945016012
140369	140380	0.126874335941
140369	140063	0.102870724861
140369	140060	0.103334684061
140369	140389	0.101796442852
140369	140068	0.13692039321
140369	140670	0.102309844461
140369	140674	0.133951808603
140369	140261	0.10842998666
140369	140263	0.091397216109
140369	140304	0.0778888739973
140369	140817	0.102189507985
140369	140012	0.113066266654
140369	140156	0.0993668936774
140369	140660	0.114849233518
140369	140662	0.0813959646324
140369	140665	0.127997250033
140369	140065	0.0876430935032
140369	140414	0.146012131553
140369	140099	0.131135371754
140369	140706	0.162675250044
140369	140259	0.134143330946
140369	140086	0.107638314522
140369	140095	0.0948207325157
140369	140801	0.0467410155458
140369	140807	0.0994383603542
140369	140003	0.0837533161442
140369	140005	0.146231922576
140369	140009	0.137965601073
140369	140983	0.0495054229032
140369	140324	0.140295666271
140369	140322	0.0444447736925
140369	140654	0.187949453405
140369	140657	0.0959912020791
140369	140957	0.0455115410652
140369	140247	0.0536205731282
140369	140080	0.151186467735
140369	140958	0.15152283101
140369	140710	0.106777744675
140369	140712	0.0522554719558
140369	140452	0.151195776725
140369	140707	0.120812454419
140369	140037	0.112117015355
140369	140982	0.132865441874
140369	140451	0.104401832648
140369	140465	0.135989255855
140369	140334	0.0864658073062
140369	140888	0.154131025869
140369	140339	0.0660744763768
140369	140437	0.0932586853879
140369	140547	0.0537210800211
140369	140901	0.0920350737476
140369	140908	0.112920085069
140369	140311	0.0443277683132
140369	140536	0.0970590738624
140369	140834	0.185813507624
140369	140830	0.13366636854
140369	140343	0.136076285591
140369	140639	0.0920242335628
140369	140839	0.0710186330256
140369	140853	0.0812130757616
140369	140851	0.0966549168912
140369	140884	0.087883310835
140369	140054	0.178066208495
140369	140500	0.0956052540881
140369	140502	0.0937230574896
140369	140585	0.109191462331
140369	140827	0.127657328119
140369	140244	0.0942230439629
140369	140197	0.152659506208
140369	140627	0.118185516769
140369	140626	0.132742004291
140369	140193	0.108111717139
140369	140190	0.112790769604
140369	140849	0.0964586280217
140369	140848	0.0754806561237
140369	140281	0.0890962023217
140369	140992	0.111060529603
140369	140511	0.156480545495
140369	140517	0.0923605552873
140369	140449	0.0923402877213
140369	140619	0.142207539702
140369	140610	0.0744115643361
140369	140369	0
140369	140447	0.144650715463
140369	140872	0.111369817119
140369	140970	0.0816723611482
140369	140386	0.201581104836
140369	140798	0.0936207582951
140369	140048	0.116538517543
140369	140607	0.114240700719
140369	140605	0.195474083632
140369	140472	0.09379090312
140369	140071	0.0940353064157
140369	140072	0.0615787610964
140369	140073	0.0627922007946
140369	140479	0.145623182554
140369	140763	0.142681253062
140369	140276	0.11143405053
140369	140270	0.0802131293366
140369	140628	0.101579582627
140369	140278	0.0697627223581
140447	140861	0.193000056274
140447	140382	0.200111036213
140447	140380	0.268330457309
140447	140063	0.234435379851
140447	140060	0.232922326715
140447	140389	0.218356763566
140447	140068	0.265801001923
140447	140670	0.148329599427
140447	140674	0.200960527677
140447	140261	0.16525036562
140447	140263	0.215160124911
140447	140304	0.22112633129
140447	140817	0.246141122231
140447	140012	0.241004241113
140447	140156	0.239841154384
140447	140660	0.252160835305
140447	140662	0.205897578205
140447	140665	0.217399356624
140447	140065	0.218059966654
140447	140414	0.242549462542
140447	140099	0.239226720837
140447	140706	0.297052401066
140447	140259	0.104965807583
140447	140086	0.249351165353
140447	140095	0.125881271836
140447	140801	0.135404343553
140447	140807	0.232730450188
140447	140983	0.18625895917
140447	140324	0.254098312366
140447	140322	0.188811387114
140447	140654	0.328946882221
140447	140657	0.175235769493
140447	140957	0.153527565617
140447	140247	0.19469088276
140447	140080	0.224345707086
140447	140958	0.262425449887
140447	140710	0.244855034343
140447	140712	0.191936696789
140447	140452	0.258856279379
140447	140707	0.221335819822
140447	140037	0.247896401538
140447	140982	0.242626898211
140447	140451	0.233542929214
140447	140465	0.240668683466
140447	140334	0.209293439928
140447	140888	0.294496312225
140447	140339	0.163395582889
140447	140437	0.179420092884
140447	140547	0.184349621158
140447	140901	0.229812108332
140447	140908	0.252862272001
140447	140536	0.230091872795
140447	140834	0.328217909957
140447	140830	0.270552527017
140447	140343	0.279266427253
140447	140639	0.212934848698
140447	140839	0.197603466238
140447	140853	0.189581414665
140447	140851	0.191843105775
140447	140884	0.218425121939
140447	140054	0.322052598474
140447	140500	0.231634686949
140447	140502	0.192578074515
140447	140585	0.21790818321
140447	140827	0.225433215275
140447	140244	0.2203533939
140447	140197	0.261343050469
140447	140627	0.229116840519
140447	140626	0.246346168129
140447	140193	0.231217271892
140447	140190	0.25656848424
140447	140849	0.220532887642
140447	140848	0.215911816106
140447	140281	0.231534646367
140447	140992	0.239544736554
140447	140511	0.293043273089
140447	140517	0.216053501641
140447	140449	0.211495064948
140447	140619	0.246233512005
140447	140610	0.136452919267
140447	140447	0
140447	140872	0.255713312327
140447	140970	0.167789390339
140447	140386	0.304010881429
140447	140798	0.236078652362
140447	140048	0.232628089551
140447	140607	0.213309310872
140447	140605	0.189287994114
140447	140472	0.217690558519
140447	140071	0.218746431993
140447	140072	0.181020271147
140447	140073	0.207352544065
140447	140479	0.251123889961
140447	140763	0.277365947819
140447	140276	0.232933441961
140447	140270	0.217229144915
140447	140628	0.230075063713
140447	140278	0.207036984321
140872	140610	0.15450450441
140872	140801	0.132017189315
140872	140849	0.0858719761814
140872	140627	0.108411911178
140872	140807	0.0695648941036
140872	140324	0.124535132639
140872	140190	0.0218808379073
140872	140992	0.077776436166
140872	140322	0.0669914955045
140872	140536	0.0678831731527
140872	140517	0.0867721970437
140872	140449	0.0930471104609
140872	140619	0.132062675127
140872	140957	0.119208812471
140872	140639	0.0987415644354
140872	140247	0.0674921139014
140872	140080	0.177214845062
140872	140304	0.0441147157548
140872	140086	0.0396353844761
140872	140872	0
140872	140853	0.111414226522
140872	140851	0.133944075476
140872	140970	0.142447025678
140872	140848	0.0585702247253
140872	140197	0.132715980367
140872	140037	0.0617625898889
140872	140156	0.0405637209314
140872	140607	0.129320840118
140872	140660	0.0503211253518
140872	140605	0.261536945556
140872	140451	0.0770746365902
140872	140884	0.0725740242423
140872	140888	0.0691146230773
140872	140339	0.123840287609
140872	140095	0.176366882871
140872	140500	0.0579705693372
140872	140502	0.123009048771
140872	140763	0.0625459850339
140872	140099	0.121033415223
140872	140437	0.136612609664
140872	140452	0.128549418426
140872	140707	0.132038504028
140872	140982	0.123205328109
140872	140983	0.0774197798526
140872	140193	0.0915439260369
140872	140054	0.0682699784424
140872	140547	0.0897136582353
140970	140324	0.126053985305
140970	140660	0.158130876307
140970	140970	0
140970	140983	0.107918431176
140970	140339	0.127846098952
140970	140884	0.135848352965
140970	140322	0.0961642706409
140970	140801	0.12561073086
140970	140888	0.148484850849
140970	140086	0.118713363014
140970	140547	0.0827040517093
140970	140502	0.148164697418
140970	140099	0.174220169507
140970	140807	0.124234516918
140970	140437	0.14991234178
140970	140247	0.098797175279
140970	140080	0.161715824475
140970	140982	0.153349412905
140970	140451	0.141058939198
140970	140156	0.137421882343
140970	140095	0.16203832531
140386	140861	0.114663924946
140386	140382	0.132979434175
140386	140380	0.132738619788
140386	140063	0.112563179249
140386	140060	0.112869612748
140386	140389	0.116739052843
140386	140068	0.111338329293
140386	140670	0.17345158155
140386	140674	0.149681267167
140386	140261	0.16121996664
140386	140263	0.112396907497
140386	140304	0.185400261801
140386	140817	0.155295803949
140386	140012	0.0980981452053
140386	140156	0.137102296451
140386	140660	0.128346500457
140386	140662	0.121212231074
140386	140665	0.09921304525
140386	140065	0.131377132948
140386	140414	0.0616649496747
140386	140099	0.07694756511
140386	140706	0.155451714185
140386	140259	0.22088479045
140386	140086	0.197860693048
140386	140095	0.198549463446
140386	140801	0.199885394567
140386	140807	0.117987491965
140386	140983	0.158837864268
140386	140324	0.117198401424
140386	140322	0.184110509927
140386	140654	0.135732853882
140386	140657	0.128855555338
140386	140957	0.163619036215
140386	140247	0.159452341582
140386	140080	0.0978692530941
140386	140958	0.102422489421
140386	140710	0.160117759387
140386	140712	0.162156403946
140386	140452	0.0806560198851
140386	140707	0.0899366730244
140386	140037	0.114599447038
140386	140982	0.0731250524707
140386	140451	0.106250087626
140386	140465	0.170687316098
140386	140334	0.116136995092
140386	140888	0.204745967215
140386	140339	0.151333571203
140386	140437	0.132109168792
140386	140547	0.155467407734
140386	140901	0.139307656714
140386	140908	0.140763702015
140386	140536	0.116798684479
140386	140834	0.16853555902
140386	140830	0.115232130095
140386	140343	0.167137189601
140386	140639	0.131225113722
140386	140839	0.132061395281
140386	140853	0.124785147875
140386	140851	0.131969829808
140386	140884	0.124011339489
140386	140054	0.202148343768
140386	140500	0.221542187588
140386	140502	0.120850858929
140386	140585	0.0995845435691
140386	140827	0.0838696523201
140386	140244	0.115976410573
140386	140197	0.0493075618576
140386	140627	0.11648055872
140386	140626	0.0699254610939
140386	140193	0.0968559516951
140386	140190	0.151857804647
140386	140849	0.111212743476
140386	140848	0.175226593499
140386	140281	0.148154459206
140386	140992	0.103740324886
140386	140511	0.123024181856
140386	140517	0.114150689222
140386	140449	0.120970645947
140386	140619	0.0660869584239
140386	140610	0.169068271426
140386	140872	0.172198567523
140386	140970	0.226020989345
140386	140386	0
140386	140798	0.17099551879
140386	140048	0.0961350733289
140386	140607	0.0928609801913
140386	140605	0.186968870187
140386	140472	0.111624249967
140386	140071	0.113837544823
140386	140072	0.147337495824
140386	140073	0.174542435098
140386	140479	0.215858873118
140386	140763	0.173364888944
140386	140276	0.101387995886
140386	140270	0.139740531187
140386	140628	0.123620051453
140386	140278	0.142463307153
140798	140610	0.135158330116
140798	140261	0.162657862064
140798	140801	0.108648972188
140798	140849	0.0729618127772
140798	140627	0.0911244082425
140798	140807	0.0673864483541
140798	140281	0.0389475706906
140798	140324	0.130137515153
140798	140190	0.0355916047965
140798	140992	0.0695916155134
140798	140322	0.0504389656994
140798	140536	0.0610303890548
140798	140511	0.076080273264
140798	140626	0.108215494408
140798	140517	0.0731861665302
140798	140449	0.0757387322912
140798	140619	0.122650323351
140798	140957	0.101937845432
140798	140263	0.0810963312032
140798	140639	0.0963627194773
140798	140247	0.0529458185091
140798	140080	0.170103352661
140798	140958	0.139016032679
140798	140304	0.0441819019242
140798	140086	0.0542896939363
140798	140872	0.0257141354931
140798	140071	0.0711709467226
140798	140853	0.094948434064
140798	140851	0.126711318799
140798	140970	0.138621869428
140798	140465	0.145111917558
140798	140798	0
140798	140848	0.059482407196
140798	140197	0.129044209334
140798	140861	0.136651766413
140798	140037	0.0627257649853
140798	140156	0.0353602559934
140798	140048	0.0896861236585
140798	140607	0.117446944893
140798	140660	0.0445715268441
140798	140605	0.244340711651
140798	140451	0.0699500157021
140798	140884	0.0585225743659
140798	140472	0.074481209377
140798	140072	0.0926007520075
140798	140888	0.0930708742335
140798	140339	0.103733514957
140798	140095	0.152932258522
140798	140500	0.0598878646026
140798	140479	0.101998195131
140798	140502	0.105445733254
140798	140763	0.0569486917322
140798	140276	0.0794470955232
140798	140585	0.111609194685
140798	140099	0.110596287314
140798	140827	0.121837769492
140798	140628	0.0581815627145
140798	140270	0.0419559086093
140798	140437	0.117715955262
140798	140452	0.117565424728
140798	140707	0.125160809584
140798	140982	0.119388285681
140798	140983	0.0584272330213
140798	140193	0.0851312846299
140798	140054	0.0904595293918
140798	140278	0.0503109593897
140798	140547	0.0790180373306
140171	140780	0.18794762263
140171	140861	0.183092337329
140171	140382	0.146515018122
140171	140380	0.154408773918
140171	140063	0.130290060598
140171	140060	0.164726388988
140171	140389	0.10536182087
140171	140068	0.0958794562611
140171	140593	0.146826225655
140171	140670	0.228114050796
140171	140674	0.100266244105
140171	140261	0.133838443779
140171	140263	0.137669815531
140171	140302	0.175159440115
140171	140304	0.159726309969
140171	140817	0.160402860651
140171	140012	0.144270494586
140171	140156	0.160679803571
140171	140660	0.173771428134
140171	140662	0.146032774345
140171	140665	0.118226453195
140171	140497	0.143547248537
140171	140065	0.176356605434
140171	140414	0.15593147575
140171	140099	0.169432620816
140171	140255	0.152069879442
140171	140706	0.224473376664
140171	140259	0.21515613522
140171	140086	0.165468254241
140171	140095	0.240247448134
140171	140922	0.204852179722
140171	140801	0.218885399133
140171	140807	0.13089989347
140171	140003	0.130370655028
140171	140005	0.0980645143047
140171	140050	0.178410355535
140171	140009	0.170628990183
140171	140983	0.170852277091
140171	140324	0.0659463472393
140171	140890	0.239753050656
140171	140322	0.175659702813
140171	140354	0.186209792939
140171	140654	0.174657448278
140171	140657	0.165986843266
140171	140957	0.167860534917
140171	140247	0.158400068006
140171	140080	0.131936618098
140171	140958	0.0708288944339
140171	140710	0.117882778529
140171	140712	0.172895548698
140171	140452	0.197316688335
140171	140707	0.126257762064
140171	140037	0.138966513797
140171	140030	0.139438958132
140171	140982	0.125089323431
140171	140880	0.228120183569
140171	140451	0.148278977335
140171	140465	0.0537472180206
140171	140334	0.14202208237
140171	140888	0.157688744671
140171	140339	0.185833546514
140171	140646	0.155906033929
140171	140437	0.189150490946
140171	140547	0.140186678019
140171	140901	0.126172748156
140171	140908	0.126033248813
140171	140311	0.166047092911
140171	140025	0.12793350874
140171	140024	0.168693863369
140171	140536	0.146441158972
140171	140101	0.103122728019
140171	140834	0.152140006857
140171	140830	0.166298088831
140171	140343	0.189806086466
140171	140429	0.213511252632
140171	140639	0.105359168425
140171	140839	0.144060392233
140171	140853	0.166806365629
140171	140851	0.114188763025
140171	140966	0.195245533655
140171	140116	0.166978180233
140171	140115	0.0639605363972
140171	140884	0.163726209679
140171	140214	0.189998844689
140171	140740	0.13076338178
140171	140210	0.159785993032
140171	140054	0.204024259202
140171	140500	0.191963312047
140171	140502	0.179977548885
140171	140585	0.12107919136
140171	140827	0.17168167221
140171	140244	0.123522567156
140171	140824	0.123180014714
140171	140197	0.143350170887
140171	140627	0.202693148
140171	140626	0.150210093468
140171	140193	0.138969129433
140171	140766	0.116867147527
140171	140190	0.159135449598
140171	140767	0.148700838354
140171	140849	0.162309155007
140171	140848	0.139252594145
140171	140964	0.206399694187
140171	140281	0.14759702173
140171	140695	0.196619079526
140171	140752	0.181883734464
140171	140992	0.15936137364
140171	140511	0.189121440279
140171	140517	0.1619405471
140171	140449	0.179010593129
140171	140619	0.169847226008
140171	140364	0.137643525496
140171	140610	0.19176466643
140171	140369	0.186480015771
140171	140447	0.284461364115
140171	140872	0.175851365242
140171	140970	0.142536816018
140171	140386	0.166403397573
140171	140798	0.185745782241
140171	140171	0
140171	140048	0.174705406673
140171	140607	0.156427275031
140171	140605	0.247147668777
140171	140472	0.157535284706
140171	140071	0.162905853297
140171	140072	0.135790249026
140171	140073	0.16234425743
140171	140479	0.281136759698
140171	140763	0.226145959431
140171	140276	0.170512166176
140171	140270	0.167129398161
140171	140628	0.181246901895
140171	140377	0.199330546786
140171	140376	0.152317350438
140171	140278	0.157406833223
140175	140780	0.100347580529
140175	140861	0.0161855774097
140175	140382	0.0741409029046
140175	140380	0.127325522475
140175	140063	0.0907282620173
140175	140060	0.0749694110645
140175	140389	0.0912169123498
140175	140068	0.126941361412
140175	140593	0.0962464296229
140175	140670	0.0591043484198
140175	140674	0.121731078968
140175	140261	0.102684189405
140175	140263	0.069395052241
140175	140302	0.180741270768
140175	140304	0.140273980707
140175	140817	0.127208254326
140175	140012	0.0797991172744
140175	140156	0.105842186456
140175	140660	0.103991168647
140175	140662	0.0656158753523
140175	140665	0.0775486835356
140175	140497	0.0853208217909
140175	140065	0.0741731267923
140175	140414	0.0571626270883
140175	140099	0.0491407915297
140175	140255	0.0619245836205
140175	140706	0.146392436504
140175	140259	0.13214636115
140175	140086	0.166494670247
140175	140095	0.0838086202375
140175	140922	0.0429926571235
140175	140801	0.0947558415676
140175	140807	0.0935540544109
140175	140003	0.0697887617962
140175	140005	0.138005127505
140175	140050	0.0328074386745
140175	140009	0.0497455929215
140175	140983	0.0847391123723
140175	140324	0.129744143075
140175	140890	0.175695301329
140175	140322	0.115784712775
140175	140354	0.0932781201117
140175	140654	0.171732822771
140175	140657	0.0392933363231
140175	140957	0.0734774823583
140175	140247	0.0965351479462
140175	140080	0.0852897144205
140175	140958	0.12712881453
140175	140710	0.142355342593
140175	140712	0.0920037409792
140175	140452	0.0657710405818
140175	140707	0.0655560611149
140175	140037	0.101243240566
140175	140030	0.0622119082267
140175	140982	0.0757509822568
140175	140880	0.156536734657
140175	140451	0.0769726246243
140175	140465	0.163157879662
140175	140334	0.0653404639091
140175	140888	0.199908860389
140175	140339	0.048386929205
140175	140646	0.0811135717327
140175	140437	0.0215779910918
140175	140547	0.0928742235557
140175	140901	0.111643258012
140175	140908	0.12971029719
140175	140311	0.106706162444
140175	140025	0.0766168323586
140175	140024	0.104177950639
140175	140536	0.083926286767
140175	140101	0.105748565318
140175	140834	0.196167857062
140175	140830	0.112929166898
140175	140343	0.152154259607
140175	140429	0.0352071445678
140175	140639	0.099676038985
140175	140839	0.0722251067362
140175	140853	0.039670642508
140175	140851	0.0861935504932
140175	140966	0.0793232504689
140175	140116	0.123449481316
140175	140115	0.135131645938
140175	140884	0.0721038529185
140175	140214	0.0801876885714
140175	140740	0.0964340832549
140175	140210	0.0794844298972
140175	140054	0.203818579418
140175	140500	0.172915526936
140175	140502	0.0233115018846
140175	140585	0.0704596259815
140175	140827	0.0329247739293
140175	140244	0.084132725598
140175	140824	0.104082627341
140175	140197	0.0789036427218
140175	140627	0.0555061483629
140175	140626	0.06478677181
140175	140193	0.07091039639
140175	140766	0.144021564688
140175	140190	0.132120251691
140175	140767	0.0538132041716
140175	140849	0.0605854956038
140175	140848	0.133114490217
140175	140964	0.0475535836625
140175	140281	0.11414728206
140175	140695	0.113098315884
140175	140752	0.150750100133
140175	140992	0.0761820074084
140175	140511	0.130936809742
140175	140517	0.0589864465758
140175	140449	0.0520985218402
140175	140619	0.0532471971361
140175	140364	0.0806375387467
140175	140610	0.0636268529567
140175	140369	0.113698789826
140175	140447	0.197586453256
140175	140872	0.144301513048
140175	140970	0.166700486137
140175	140386	0.114824874102
140175	140798	0.127049319625
140175	140171	0.190498176262
140175	140175	0
140175	140048	0.0527865414724
140175	140607	0.0360046522762
140175	140605	0.122399560192
140175	140472	0.0604449914747
140175	140071	0.0611884050278
140175	140072	0.0833538771766
140175	140073	0.12012846464
140175	140479	0.151869022995
140175	140763	0.145463846563
140175	140276	0.0607932055181
140175	140270	0.0871355312791
140175	140628	0.0753587665833
140175	140377	0.0801488135527
140175	140376	0.0842492254067
140175	140278	0.0859489947523
140048	140610	0.0993141616043
140048	140801	0.110082685005
140048	140849	0.0237951951618
140048	140627	0.0291432465007
140048	140807	0.0576208622553
140048	140281	0.0775016276718
140048	140324	0.108889297485
140048	140190	0.0878914915186
140048	140992	0.027835682321
140048	140322	0.0980809936822
140048	140536	0.0445563146673
140048	140517	0.0267802802444
140048	140449	0.0259778911077
140048	140619	0.0351536379566
140048	140957	0.0863166603071
140048	140639	0.0834812596514
140048	140247	0.0768917270957
140048	140080	0.102462664503
140048	140958	0.106969470743
140048	140304	0.110966410884
140048	140086	0.130884332451
140048	140872	0.102258666948
140048	140853	0.0450424449808
140048	140851	0.0920069226521
140048	140970	0.16553468018
140048	140848	0.10690449421
140048	140197	0.0556115782691
140048	140037	0.0572926102514
140048	140156	0.062954753012
140048	140048	0
140048	140607	0.0422116352454
140048	140660	0.055516782078
140048	140605	0.172898132713
140048	140451	0.0350506109422
140048	140884	0.0366645759903
140048	140472	0.027797335368
140048	140888	0.15812682636
140048	140339	0.0692505160444
140048	140095	0.121993503843
140048	140500	0.14367269026
140048	140479	0.130445708889
140048	140502	0.0426265946681
140048	140763	0.101694576324
140048	140276	0.0109362495599
140048	140099	0.0226740219862
140048	140827	0.035635698524
140048	140270	0.0533822203315
140048	140437	0.0588647755246
140048	140452	0.0367298489453
140048	140707	0.0635349809841
140048	140982	0.0568897884818
140048	140983	0.070606977885
140048	140193	0.0367507196214
140048	140054	0.154898082938
140048	140278	0.0592013370001
140048	140547	0.0830994062369
140607	140801	0.109945857648
140607	140807	0.0675770708097
140607	140324	0.0948387377714
140607	140322	0.109104156291
140607	140536	0.0623322124949
140607	140517	0.0445741375088
140607	140639	0.0713441716658
140607	140247	0.0852052508773
140607	140080	0.0628198419757
140607	140086	0.149260938573
140607	140853	0.0352577166971
140607	140851	0.0618379637125
140607	140970	0.152279249848
140607	140156	0.0891747747153
140607	140607	0
140607	140660	0.0898077290571
140607	140451	0.0542870899225
140607	140884	0.0590515560423
140607	140888	0.176691813477
140607	140339	0.0598452439742
140607	140095	0.11139966484
140607	140502	0.0333788791129
140607	140099	0.0324630690851
140607	140437	0.0439839190955
140607	140452	0.0630914669618
140607	140982	0.0402461212355
140607	140983	0.0793667059612
140607	140547	0.0773690099642
140605	140801	0.172944224826
140605	140807	0.203082527776
140605	140324	0.208245367835
140605	140322	0.218734016975
140605	140536	0.198720925842
140605	140517	0.17704311665
140605	140639	0.189525392681
140605	140247	0.202328461604
140605	140080	0.122503753322
140605	140086	0.275916375415
140605	140853	0.150154687843
140605	140851	0.154186854187
140605	140970	0.228215346041
140605	140156	0.223697151905
140605	140607	0.139359988803
140605	140660	0.224974916385
140605	140605	0
140605	140451	0.192419370269
140605	140884	0.19032381551
140605	140888	0.309370802267
140605	140339	0.144023582361
140605	140095	0.128037232665
140605	140502	0.140339034849
140605	140099	0.160797750315
140605	140437	0.127436639455
140605	140452	0.175508580174
140605	140982	0.16779708292
140605	140983	0.191469783673
140605	140547	0.18721365129
140472	140610	0.0881438373913
140472	140801	0.0965936336899
140472	140849	0.00587735224746
140472	140627	0.04784972543
140472	140807	0.035832201584
140472	140324	0.0925676994915
140472	140190	0.0724771409271
140472	140992	0.0227380400859
140472	140322	0.0745050857095
140472	140536	0.0236487674359
140472	140517	0.0046037239138
140472	140449	0.0219069290751
140472	140619	0.0543375289163
140472	140957	0.0658826714323
140472	140639	0.0591356435461
140472	140247	0.0511277774861
140472	140080	0.0995862613096
140472	140958	0.0946931066809
140472	140304	0.0871280393207
140472	140086	0.10966274697
140472	140872	0.0868788764397
140472	140853	0.0322563631318
140472	140851	0.0727502291174
140472	140970	0.138216571582
140472	140848	0.0807960006983
140472	140197	0.0645269352838
140472	140037	0.0422149500552
140472	140156	0.0470120558634
140472	140607	0.0431322881006
140472	140660	0.0496841215149
140472	140605	0.177332335209
140472	140451	0.0189870216896
140472	140884	0.016271221883
140472	140472	0
140472	140888	0.139868968753
140472	140339	0.0576769534396
140472	140095	0.117646791303
140472	140500	0.122283315227
140472	140502	0.0414111936982
140472	140763	0.102039355217
140472	140099	0.0424293386218
140472	140437	0.0576465491392
140472	140452	0.0643375055233
140472	140707	0.0559298201288
140472	140982	0.0537528626871
140472	140983	0.0475728423532
140472	140193	0.0225012146575
140472	140054	0.146000242061
140472	140547	0.0558170764876
140071	140610	0.089847610442
140071	140261	0.11459303577
140071	140801	0.0952468064948
140071	140849	0.00263665714661
140071	140627	0.043256120131
140071	140807	0.0387247216824
140071	140281	0.0552289365838
140071	140324	0.097884138142
140071	140190	0.0710035116006
140071	140992	0.0212022675422
140071	140322	0.0735047324816
140071	140536	0.0247447244662
140071	140511	0.0804613612865
140071	140626	0.0445373113567
140071	140517	0.00336790056411
140071	140449	0.0176013857571
140071	140619	0.0556900633306
140071	140957	0.0678997132175
140071	140263	0.0266382820036
140071	140639	0.0643070060844
140071	140247	0.0512786910554
140071	140080	0.104888471565
140071	140958	0.100051235113
140071	140304	0.0867237147948
140071	140086	0.108930097218
140071	140872	0.0845643672402
140071	140071	0
140071	140853	0.0342900750003
140071	140851	0.0784695544267
140071	140970	0.141331030487
140071	140465	0.130525451067
140071	140848	0.0819590827492
140071	140197	0.0677551897183
140071	140861	0.0694125224622
140071	140037	0.0431533670756
140071	140156	0.0449381290512
140071	140048	0.0258382978219
140071	140607	0.0469372564462
140071	140660	0.046065660419
140071	140605	0.179854522205
140071	140451	0.0205619508793
140071	140884	0.0129284978808
140071	140472	0.00609771196853
140071	140888	0.139838794991
140071	140339	0.0581077320206
140071	140095	0.117000117582
140071	140500	0.120748034497
140071	140479	0.128091056217
140071	140502	0.0420475006085
140071	140763	0.0968875341382
140071	140276	0.0183952023429
140071	140585	0.0531084344422
140071	140099	0.0433238516237
140071	140827	0.051227045453
140071	140628	0.0247783521802
140071	140270	0.0306723209272
140071	140437	0.0582949616194
140071	140452	0.0623443156162
140071	140707	0.0615878691194
140071	140982	0.0587456190248
140071	140983	0.0467465659282
140071	140193	0.0272138493245
140071	140054	0.143690724963
140071	140278	0.0336466147194
140071	140547	0.058729440251
140072	140610	0.068517170744
140072	140261	0.0701726891129
140072	140801	0.0837932828834
140072	140849	0.0599870842631
140072	140627	0.0963936793063
140072	140807	0.0545295425657
140072	140281	0.0653967398831
140072	140324	0.082833543758
140072	140190	0.0926424549794
140072	140992	0.0732280971676
140072	140322	0.0615425954615
140072	140536	0.0577279461866
140072	140511	0.129197756944
140072	140626	0.082842337804
140072	140517	0.0561501034021
140072	140449	0.0661191983384
140072	140619	0.0965485419313
140072	140957	0.0343430196319
140072	140263	0.0409269176049
140072	140639	0.0350853066602
140072	140247	0.0414590288197
140072	140080	0.0959872344777
140072	140958	0.0918446421265
140072	140304	0.0780185892624
140072	140086	0.106407220279
140072	140872	0.103384743016
140072	140071	0.0586729203476
140072	140853	0.0467312581565
140072	140851	0.0396208745474
140072	140970	0.0870930863497
140072	140465	0.0929129814221
140072	140848	0.0626378764075
140072	140197	0.0984326916369
140072	140861	0.0813979325674
140072	140037	0.0718531360122
140072	140156	0.075382757657
140072	140048	0.080320777202
140072	140607	0.0665540965408
140072	140660	0.0907103535665
140072	140605	0.17247421211
140072	140451	0.0623341996933
140072	140884	0.0577811063664
140072	140472	0.0546406700318
140072	140072	0
140072	140888	0.140854202178
140072	140339	0.0547849366035
140072	140095	0.110971090153
140072	140500	0.114322137708
140072	140479	0.165353823202
140072	140502	0.0639830863517
140072	140763	0.139704842863
140072	140276	0.075899382907
140072	140585	0.0495989314727
140072	140099	0.0877138602199
140072	140827	0.0845346954552
140072	140628	0.0785311585657
140072	140270	0.0601186777638
140072	140437	0.0700462728355
140072	140452	0.115780277051
140072	140707	0.0625720376203
140072	140982	0.0751533641295
140072	140983	0.0442300151121
140072	140193	0.0583776582304
140072	140054	0.167660370698
140072	140278	0.0454148729696
140072	140547	0.0165610297493
140073	140861	0.125715243729
140073	140382	0.0513543447152
140073	140380	0.0689995412439
140073	140063	0.0634845264437
140073	140060	0.0686766930904
140073	140389	0.0813023333289
140073	140068	0.092941760638
140073	140670	0.136090811586
140073	140674	0.141981526404
140073	140261	0.131253267703
140073	140263	0.0678106447274
140073	140304	0.0214614838167
140073	140817	0.0411637497556
140073	140012	0.0767507944724
140073	140156	0.0468117986069
140073	140660	0.0662538943751
140073	140662	0.062299226201
140073	140665	0.123429743281
140073	140065	0.0586536111893
140073	140414	0.132436770586
140073	140099	0.112184812139
140073	140706	0.114301941114
140073	140259	0.182901046585
140073	140086	0.0513220247301
140073	140095	0.138486728858
140073	140801	0.0916768368906
140073	140807	0.0583033722302
140073	140983	0.0384133870221
140073	140324	0.11110595088
140073	140322	0.0209867804221
140073	140654	0.128783347293
